iid,gender,pid,match,int_corr,samerace,dec_o,age,income,career,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,attr3_1,sinc3_1,fun3_1,intel3_1,amb3_1
16,1,8,1,0.28,1,1,25,,research/financial industry,7,2,6,7,7,7,5,5,5,8,3,7,8,7,8,6,1,50,0,30,10,0,10,6,6,8,8,6
16,1,9,1,0.42,0,1,25,,research/financial industry,7,2,6,7,7,7,5,5,5,8,3,7,8,7,8,6,1,50,0,30,10,0,10,6,6,8,8,6
16,1,10,0,0.15,1,0,25,,research/financial industry,7,2,6,7,7,7,5,5,5,8,3,7,8,7,8,6,1,50,0,30,10,0,10,6,6,8,8,6
17,1,1,0,0.34,0,1,30,"38,548.00",academics or journalism,8,2,9,7,7,5,4,2,6,4,2,7,9,7,7,2,2,35,15,25,10,5,10,7,7,6,8,4
17,1,2,0,0.6,1,1,30,"38,548.00",academics or journalism,8,2,9,7,7,5,4,2,6,4,2,7,9,7,7,2,2,35,15,25,10,5,10,7,7,6,8,4
17,1,3,0,-0.26,1,0,30,"38,548.00",academics or journalism,8,2,9,7,7,5,4,2,6,4,2,7,9,7,7,2,2,35,15,25,10,5,10,7,7,6,8,4
17,1,4,0,0.35,1,0,30,"38,548.00",academics or journalism,8,2,9,7,7,5,4,2,6,4,2,7,9,7,7,2,2,35,15,25,10,5,10,7,7,6,8,4
17,1,5,0,-0.05,1,1,30,"38,548.00",academics or journalism,8,2,9,7,7,5,4,2,6,4,2,7,9,7,7,2,2,35,15,25,10,5,10,7,7,6,8,4
17,1,6,0,0.47,0,1,30,"38,548.00",academics or journalism,8,2,9,7,7,5,4,2,6,4,2,7,9,7,7,2,2,35,15,25,10,5,10,7,7,6,8,4
17,1,7,0,0.31,0,1,30,"38,548.00",academics or journalism,8,2,9,7,7,5,4,2,6,4,2,7,9,7,7,2,2,35,15,25,10,5,10,7,7,6,8,4
17,1,8,0,0.05,1,1,30,"38,548.00",academics or journalism,8,2,9,7,7,5,4,2,6,4,2,7,9,7,7,2,2,35,15,25,10,5,10,7,7,6,8,4
17,1,9,1,0.21,0,1,30,"38,548.00",academics or journalism,8,2,9,7,7,5,4,2,6,4,2,7,9,7,7,2,2,35,15,25,10,5,10,7,7,6,8,4
17,1,10,0,0.41,1,1,30,"38,548.00",academics or journalism,8,2,9,7,7,5,4,2,6,4,2,7,9,7,7,2,2,35,15,25,10,5,10,7,7,6,8,4
18,1,1,0,0.5,0,0,27,"52,010.00",Financial Services,5,5,5,9,4,3,4,4,2,6,9,3,9,3,6,2,1,33.33,11.11,11.11,11.11,11.11,22.22,6,8,6,8,9
18,1,2,0,0.07,1,0,27,"52,010.00",Financial Services,5,5,5,9,4,3,4,4,2,6,9,3,9,3,6,2,1,33.33,11.11,11.11,11.11,11.11,22.22,6,8,6,8,9
18,1,3,0,0.29,1,0,27,"52,010.00",Financial Services,5,5,5,9,4,3,4,4,2,6,9,3,9,3,6,2,1,33.33,11.11,11.11,11.11,11.11,22.22,6,8,6,8,9
18,1,4,0,0.15,1,0,27,"52,010.00",Financial Services,5,5,5,9,4,3,4,4,2,6,9,3,9,3,6,2,1,33.33,11.11,11.11,11.11,11.11,22.22,6,8,6,8,9
18,1,5,0,0.07,1,1,27,"52,010.00",Financial Services,5,5,5,9,4,3,4,4,2,6,9,3,9,3,6,2,1,33.33,11.11,11.11,11.11,11.11,22.22,6,8,6,8,9
18,1,6,0,0.03,0,0,27,"52,010.00",Financial Services,5,5,5,9,4,3,4,4,2,6,9,3,9,3,6,2,1,33.33,11.11,11.11,11.11,11.11,22.22,6,8,6,8,9
18,1,7,0,0.08,0,0,27,"52,010.00",Financial Services,5,5,5,9,4,3,4,4,2,6,9,3,9,3,6,2,1,33.33,11.11,11.11,11.11,11.11,22.22,6,8,6,8,9
18,1,8,1,0.17,1,1,27,"52,010.00",Financial Services,5,5,5,9,4,3,4,4,2,6,9,3,9,3,6,2,1,33.33,11.11,11.11,11.11,11.11,22.22,6,8,6,8,9
18,1,9,0,0.1,0,1,27,"52,010.00",Financial Services,5,5,5,9,4,3,4,4,2,6,9,3,9,3,6,2,1,33.33,11.11,11.11,11.11,11.11,22.22,6,8,6,8,9
18,1,10,0,0.07,1,0,27,"52,010.00",Financial Services,5,5,5,9,4,3,4,4,2,6,9,3,9,3,6,2,1,33.33,11.11,11.11,11.11,11.11,22.22,6,8,6,8,9
19,1,1,1,0.28,0,1,28,,ceo,10,10,10,10,5,5,6,7,9,8,1,1,7,7,7,7,10,50,0,25,10,0,15,10,6,10,10,10
19,1,2,1,0.11,1,1,28,,ceo,10,10,10,10,5,5,6,7,9,8,1,1,7,7,7,7,10,50,0,25,10,0,15,10,6,10,10,10
19,1,3,0,-0.15,1,0,28,,ceo,10,10,10,10,5,5,6,7,9,8,1,1,7,7,7,7,10,50,0,25,10,0,15,10,6,10,10,10
19,1,4,1,-0.47,1,1,28,,ceo,10,10,10,10,5,5,6,7,9,8,1,1,7,7,7,7,10,50,0,25,10,0,15,10,6,10,10,10
19,1,5,1,-0.13,1,1,28,,ceo,10,10,10,10,5,5,6,7,9,8,1,1,7,7,7,7,10,50,0,25,10,0,15,10,6,10,10,10
19,1,6,1,0.46,0,1,28,,ceo,10,10,10,10,5,5,6,7,9,8,1,1,7,7,7,7,10,50,0,25,10,0,15,10,6,10,10,10
19,1,7,1,-0.34,0,1,28,,ceo,10,10,10,10,5,5,6,7,9,8,1,1,7,7,7,7,10,50,0,25,10,0,15,10,6,10,10,10
19,1,8,1,-0.47,1,1,28,,ceo,10,10,10,10,5,5,6,7,9,8,1,1,7,7,7,7,10,50,0,25,10,0,15,10,6,10,10,10
19,1,9,1,-0.35,0,1,28,,ceo,10,10,10,10,5,5,6,7,9,8,1,1,7,7,7,7,10,50,0,25,10,0,15,10,6,10,10,10
19,1,10,1,0.49,1,1,28,,ceo,10,10,10,10,5,5,6,7,9,8,1,1,7,7,7,7,10,50,0,25,10,0,15,10,6,10,10,10
20,1,1,0,-0.36,0,1,24,,CEO,10,10,10,10,9,9,4,10,10,8,3,8,8,6,6,5,10,100,0,0,0,0,0,7,7,10,10,10
20,1,2,0,0.39,1,1,24,,CEO,10,10,10,10,9,9,4,10,10,8,3,8,8,6,6,5,10,100,0,0,0,0,0,7,7,10,10,10
20,1,3,0,-0.47,1,0,24,,CEO,10,10,10,10,9,9,4,10,10,8,3,8,8,6,6,5,10,100,0,0,0,0,0,7,7,10,10,10
20,1,4,0,-0.19,1,1,24,,CEO,10,10,10,10,9,9,4,10,10,8,3,8,8,6,6,5,10,100,0,0,0,0,0,7,7,10,10,10
20,1,5,0,-0.06,1,1,24,,CEO,10,10,10,10,9,9,4,10,10,8,3,8,8,6,6,5,10,100,0,0,0,0,0,7,7,10,10,10
20,1,6,0,0.43,0,1,24,,CEO,10,10,10,10,9,9,4,10,10,8,3,8,8,6,6,5,10,100,0,0,0,0,0,7,7,10,10,10
20,1,7,0,-0.16,0,1,24,,CEO,10,10,10,10,9,9,4,10,10,8,3,8,8,6,6,5,10,100,0,0,0,0,0,7,7,10,10,10
20,1,8,1,-0.21,1,1,24,,CEO,10,10,10,10,9,9,4,10,10,8,3,8,8,6,6,5,10,100,0,0,0,0,0,7,7,10,10,10
20,1,9,0,-0.23,0,1,24,,CEO,10,10,10,10,9,9,4,10,10,8,3,8,8,6,6,5,10,100,0,0,0,0,0,7,7,10,10,10
20,1,10,0,0.08,1,1,24,,CEO,10,10,10,10,9,9,4,10,10,8,3,8,8,6,6,5,10,100,0,0,0,0,0,7,7,10,10,10
21,0,40,0,-0.23,1,0,21,,Undecided,10,8,10,5,5,5,2,1,3,7,10,4,7,4,8,5,2,12,18,20,16,16,18,5,9,7,9,10
21,0,41,0,-0.3,1,0,21,,Undecided,10,8,10,5,5,5,2,1,3,7,10,4,7,4,8,5,2,12,18,20,16,16,18,5,9,7,9,10
21,0,42,0,0.46,1,0,21,,Undecided,10,8,10,5,5,5,2,1,3,7,10,4,7,4,8,5,2,12,18,20,16,16,18,5,9,7,9,10
21,0,43,0,0.43,0,0,21,,Undecided,10,8,10,5,5,5,2,1,3,7,10,4,7,4,8,5,2,12,18,20,16,16,18,5,9,7,9,10
21,0,44,0,-0.4,0,1,21,,Undecided,10,8,10,5,5,5,2,1,3,7,10,4,7,4,8,5,2,12,18,20,16,16,18,5,9,7,9,10
21,0,45,0,0.01,0,1,21,,Undecided,10,8,10,5,5,5,2,1,3,7,10,4,7,4,8,5,2,12,18,20,16,16,18,5,9,7,9,10
21,0,46,0,0.22,0,0,21,,Undecided,10,8,10,5,5,5,2,1,3,7,10,4,7,4,8,5,2,12,18,20,16,16,18,5,9,7,9,10
21,0,47,0,-0.06,0,1,21,,Undecided,10,8,10,5,5,5,2,1,3,7,10,4,7,4,8,5,2,12,18,20,16,16,18,5,9,7,9,10
21,0,48,0,-0.08,0,0,21,,Undecided,10,8,10,5,5,5,2,1,3,7,10,4,7,4,8,5,2,12,18,20,16,16,18,5,9,7,9,10
21,0,49,0,0.28,1,0,21,,Undecided,10,8,10,5,5,5,2,1,3,7,10,4,7,4,8,5,2,12,18,20,16,16,18,5,9,7,9,10
21,0,50,0,0.27,0,0,21,,Undecided,10,8,10,5,5,5,2,1,3,7,10,4,7,4,8,5,2,12,18,20,16,16,18,5,9,7,9,10
21,0,51,0,0.44,0,0,21,,Undecided,10,8,10,5,5,5,2,1,3,7,10,4,7,4,8,5,2,12,18,20,16,16,18,5,9,7,9,10
21,0,52,0,0.62,0,0,21,,Undecided,10,8,10,5,5,5,2,1,3,7,10,4,7,4,8,5,2,12,18,20,16,16,18,5,9,7,9,10
21,0,53,0,-0.08,0,0,21,,Undecided,10,8,10,5,5,5,2,1,3,7,10,4,7,4,8,5,2,12,18,20,16,16,18,5,9,7,9,10
21,0,54,0,-0.2,0,0,21,,Undecided,10,8,10,5,5,5,2,1,3,7,10,4,7,4,8,5,2,12,18,20,16,16,18,5,9,7,9,10
21,0,55,0,0.39,0,0,21,,Undecided,10,8,10,5,5,5,2,1,3,7,10,4,7,4,8,5,2,12,18,20,16,16,18,5,9,7,9,10
22,0,40,0,0.29,0,0,27,"28,418.00",Informatics,1,2,2,8,8,8,1,2,6,8,8,8,9,7,7,8,8,20,20,20,10,10,20,7,8,7,8,7
22,0,41,0,-0.23,0,0,27,"28,418.00",Informatics,1,2,2,8,8,8,1,2,6,8,8,8,9,7,7,8,8,20,20,20,10,10,20,7,8,7,8,7
22,0,42,0,0.44,0,0,27,"28,418.00",Informatics,1,2,2,8,8,8,1,2,6,8,8,8,9,7,7,8,8,20,20,20,10,10,20,7,8,7,8,7
22,0,43,0,-0.04,0,0,27,"28,418.00",Informatics,1,2,2,8,8,8,1,2,6,8,8,8,9,7,7,8,8,20,20,20,10,10,20,7,8,7,8,7
22,0,44,1,-0.21,0,1,27,"28,418.00",Informatics,1,2,2,8,8,8,1,2,6,8,8,8,9,7,7,8,8,20,20,20,10,10,20,7,8,7,8,7
22,0,45,1,-0.02,0,1,27,"28,418.00",Informatics,1,2,2,8,8,8,1,2,6,8,8,8,9,7,7,8,8,20,20,20,10,10,20,7,8,7,8,7
22,0,46,0,-0.33,0,0,27,"28,418.00",Informatics,1,2,2,8,8,8,1,2,6,8,8,8,9,7,7,8,8,20,20,20,10,10,20,7,8,7,8,7
22,0,47,0,0.27,0,1,27,"28,418.00",Informatics,1,2,2,8,8,8,1,2,6,8,8,8,9,7,7,8,8,20,20,20,10,10,20,7,8,7,8,7
22,0,48,0,0.73,0,0,27,"28,418.00",Informatics,1,2,2,8,8,8,1,2,6,8,8,8,9,7,7,8,8,20,20,20,10,10,20,7,8,7,8,7
22,0,49,0,-0.08,0,0,27,"28,418.00",Informatics,1,2,2,8,8,8,1,2,6,8,8,8,9,7,7,8,8,20,20,20,10,10,20,7,8,7,8,7
22,0,50,0,0.12,1,0,27,"28,418.00",Informatics,1,2,2,8,8,8,1,2,6,8,8,8,9,7,7,8,8,20,20,20,10,10,20,7,8,7,8,7
22,0,51,0,-0.52,0,0,27,"28,418.00",Informatics,1,2,2,8,8,8,1,2,6,8,8,8,9,7,7,8,8,20,20,20,10,10,20,7,8,7,8,7
22,0,52,0,0.03,0,0,27,"28,418.00",Informatics,1,2,2,8,8,8,1,2,6,8,8,8,9,7,7,8,8,20,20,20,10,10,20,7,8,7,8,7
22,0,53,0,0.5,0,0,27,"28,418.00",Informatics,1,2,2,8,8,8,1,2,6,8,8,8,9,7,7,8,8,20,20,20,10,10,20,7,8,7,8,7
22,0,54,0,0.33,0,0,27,"28,418.00",Informatics,1,2,2,8,8,8,1,2,6,8,8,8,9,7,7,8,8,20,20,20,10,10,20,7,8,7,8,7
22,0,55,0,0.16,1,0,27,"28,418.00",Informatics,1,2,2,8,8,8,1,2,6,8,8,8,9,7,7,8,8,20,20,20,10,10,20,7,8,7,8,7
23,0,40,0,0.22,1,0,21,,psychologist,2,2,3,9,7,6,6,7,7,10,9,10,10,10,10,10,3,10,20,40,10,10,10,5,8,6,7,8
23,0,41,0,0.06,1,0,21,,psychologist,2,2,3,9,7,6,6,7,7,10,9,10,10,10,10,10,3,10,20,40,10,10,10,5,8,6,7,8
23,0,42,0,0.41,1,0,21,,psychologist,2,2,3,9,7,6,6,7,7,10,9,10,10,10,10,10,3,10,20,40,10,10,10,5,8,6,7,8
23,0,43,1,-0.35,0,1,21,,psychologist,2,2,3,9,7,6,6,7,7,10,9,10,10,10,10,10,3,10,20,40,10,10,10,5,8,6,7,8
23,0,44,1,-0.17,0,1,21,,psychologist,2,2,3,9,7,6,6,7,7,10,9,10,10,10,10,10,3,10,20,40,10,10,10,5,8,6,7,8
23,0,45,1,-0.1,0,1,21,,psychologist,2,2,3,9,7,6,6,7,7,10,9,10,10,10,10,10,3,10,20,40,10,10,10,5,8,6,7,8
23,0,46,0,-0.52,0,0,21,,psychologist,2,2,3,9,7,6,6,7,7,10,9,10,10,10,10,10,3,10,20,40,10,10,10,5,8,6,7,8
23,0,47,0,0.21,0,1,21,,psychologist,2,2,3,9,7,6,6,7,7,10,9,10,10,10,10,10,3,10,20,40,10,10,10,5,8,6,7,8
23,0,48,0,0.58,0,0,21,,psychologist,2,2,3,9,7,6,6,7,7,10,9,10,10,10,10,10,3,10,20,40,10,10,10,5,8,6,7,8
23,0,49,0,-0.23,1,0,21,,psychologist,2,2,3,9,7,6,6,7,7,10,9,10,10,10,10,10,3,10,20,40,10,10,10,5,8,6,7,8
23,0,50,0,0.05,0,0,21,,psychologist,2,2,3,9,7,6,6,7,7,10,9,10,10,10,10,10,3,10,20,40,10,10,10,5,8,6,7,8
23,0,51,0,-0.57,0,0,21,,psychologist,2,2,3,9,7,6,6,7,7,10,9,10,10,10,10,10,3,10,20,40,10,10,10,5,8,6,7,8
23,0,52,0,-0.13,0,0,21,,psychologist,2,2,3,9,7,6,6,7,7,10,9,10,10,10,10,10,3,10,20,40,10,10,10,5,8,6,7,8
23,0,53,0,0.49,0,1,21,,psychologist,2,2,3,9,7,6,6,7,7,10,9,10,10,10,10,10,3,10,20,40,10,10,10,5,8,6,7,8
23,0,54,0,0.35,0,1,21,,psychologist,2,2,3,9,7,6,6,7,7,10,9,10,10,10,10,10,3,10,20,40,10,10,10,5,8,6,7,8
23,0,55,0,0.1,0,0,21,,psychologist,2,2,3,9,7,6,6,7,7,10,9,10,10,10,10,10,3,10,20,40,10,10,10,5,8,6,7,8
24,0,40,0,-0.31,0,0,27,"43,185.00",health/nutrition oriented social worker,10,1,10,9,6,6,10,6,3,6,1,6,9,8,8,6,7,10,20,20,15,20,15,7,9,9,8,8
24,0,41,0,-0.07,0,0,27,"43,185.00",health/nutrition oriented social worker,10,1,10,9,6,6,10,6,3,6,1,6,9,8,8,6,7,10,20,20,15,20,15,7,9,9,8,8
24,0,42,0,0.09,0,0,27,"43,185.00",health/nutrition oriented social worker,10,1,10,9,6,6,10,6,3,6,1,6,9,8,8,6,7,10,20,20,15,20,15,7,9,9,8,8
24,0,43,0,-0.32,1,0,27,"43,185.00",health/nutrition oriented social worker,10,1,10,9,6,6,10,6,3,6,1,6,9,8,8,6,7,10,20,20,15,20,15,7,9,9,8,8
24,0,44,0,0.54,1,1,27,"43,185.00",health/nutrition oriented social worker,10,1,10,9,6,6,10,6,3,6,1,6,9,8,8,6,7,10,20,20,15,20,15,7,9,9,8,8
24,0,45,0,-0.19,1,1,27,"43,185.00",health/nutrition oriented social worker,10,1,10,9,6,6,10,6,3,6,1,6,9,8,8,6,7,10,20,20,15,20,15,7,9,9,8,8
24,0,46,0,0.24,1,0,27,"43,185.00",health/nutrition oriented social worker,10,1,10,9,6,6,10,6,3,6,1,6,9,8,8,6,7,10,20,20,15,20,15,7,9,9,8,8
24,0,47,0,0.04,1,1,27,"43,185.00",health/nutrition oriented social worker,10,1,10,9,6,6,10,6,3,6,1,6,9,8,8,6,7,10,20,20,15,20,15,7,9,9,8,8
24,0,48,0,0.05,1,0,27,"43,185.00",health/nutrition oriented social worker,10,1,10,9,6,6,10,6,3,6,1,6,9,8,8,6,7,10,20,20,15,20,15,7,9,9,8,8
24,0,49,0,-0.04,0,1,27,"43,185.00",health/nutrition oriented social worker,10,1,10,9,6,6,10,6,3,6,1,6,9,8,8,6,7,10,20,20,15,20,15,7,9,9,8,8
24,0,50,0,-0.12,0,1,27,"43,185.00",health/nutrition oriented social worker,10,1,10,9,6,6,10,6,3,6,1,6,9,8,8,6,7,10,20,20,15,20,15,7,9,9,8,8
24,0,51,0,-0.07,1,1,27,"43,185.00",health/nutrition oriented social worker,10,1,10,9,6,6,10,6,3,6,1,6,9,8,8,6,7,10,20,20,15,20,15,7,9,9,8,8
24,0,52,0,-0.01,1,0,27,"43,185.00",health/nutrition oriented social worker,10,1,10,9,6,6,10,6,3,6,1,6,9,8,8,6,7,10,20,20,15,20,15,7,9,9,8,8
24,0,53,0,0.48,1,0,27,"43,185.00",health/nutrition oriented social worker,10,1,10,9,6,6,10,6,3,6,1,6,9,8,8,6,7,10,20,20,15,20,15,7,9,9,8,8
24,0,54,0,0.49,1,1,27,"43,185.00",health/nutrition oriented social worker,10,1,10,9,6,6,10,6,3,6,1,6,9,8,8,6,7,10,20,20,15,20,15,7,9,9,8,8
24,0,55,0,-0.22,0,1,27,"43,185.00",health/nutrition oriented social worker,10,1,10,9,6,6,10,6,3,6,1,6,9,8,8,6,7,10,20,20,15,20,15,7,9,9,8,8
25,0,40,0,-0.12,0,0,25,"23,152.00",Social Worker,7,4,7,7,6,3,5,6,8,9,9,7,10,6,8,8,4,20,20,15,15,15,15,7,9,7,8,6
25,0,41,0,0.09,0,1,25,"23,152.00",Social Worker,7,4,7,7,6,3,5,6,8,9,9,7,10,6,8,8,4,20,20,15,15,15,15,7,9,7,8,6
25,0,42,0,0.58,0,1,25,"23,152.00",Social Worker,7,4,7,7,6,3,5,6,8,9,9,7,10,6,8,8,4,20,20,15,15,15,15,7,9,7,8,6
25,0,43,0,-0.2,1,1,25,"23,152.00",Social Worker,7,4,7,7,6,3,5,6,8,9,9,7,10,6,8,8,4,20,20,15,15,15,15,7,9,7,8,6
25,0,44,0,-0.29,1,1,25,"23,152.00",Social Worker,7,4,7,7,6,3,5,6,8,9,9,7,10,6,8,8,4,20,20,15,15,15,15,7,9,7,8,6
25,0,45,0,-0.01,1,1,25,"23,152.00",Social Worker,7,4,7,7,6,3,5,6,8,9,9,7,10,6,8,8,4,20,20,15,15,15,15,7,9,7,8,6
25,0,46,0,-0.24,1,1,25,"23,152.00",Social Worker,7,4,7,7,6,3,5,6,8,9,9,7,10,6,8,8,4,20,20,15,15,15,15,7,9,7,8,6
25,0,47,0,-0.05,1,1,25,"23,152.00",Social Worker,7,4,7,7,6,3,5,6,8,9,9,7,10,6,8,8,4,20,20,15,15,15,15,7,9,7,8,6
25,0,48,0,0.38,1,1,25,"23,152.00",Social Worker,7,4,7,7,6,3,5,6,8,9,9,7,10,6,8,8,4,20,20,15,15,15,15,7,9,7,8,6
25,0,49,0,0.06,0,1,25,"23,152.00",Social Worker,7,4,7,7,6,3,5,6,8,9,9,7,10,6,8,8,4,20,20,15,15,15,15,7,9,7,8,6
25,0,50,0,0.35,0,1,25,"23,152.00",Social Worker,7,4,7,7,6,3,5,6,8,9,9,7,10,6,8,8,4,20,20,15,15,15,15,7,9,7,8,6
25,0,51,0,0.11,1,0,25,"23,152.00",Social Worker,7,4,7,7,6,3,5,6,8,9,9,7,10,6,8,8,4,20,20,15,15,15,15,7,9,7,8,6
25,0,52,0,0.28,1,1,25,"23,152.00",Social Worker,7,4,7,7,6,3,5,6,8,9,9,7,10,6,8,8,4,20,20,15,15,15,15,7,9,7,8,6
25,0,53,0,0.11,1,1,25,"23,152.00",Social Worker,7,4,7,7,6,3,5,6,8,9,9,7,10,6,8,8,4,20,20,15,15,15,15,7,9,7,8,6
25,0,54,0,-0.15,1,1,25,"23,152.00",Social Worker,7,4,7,7,6,3,5,6,8,9,9,7,10,6,8,8,4,20,20,15,15,15,15,7,9,7,8,6
25,0,55,0,0.53,0,1,25,"23,152.00",Social Worker,7,4,7,7,6,3,5,6,8,9,9,7,10,6,8,8,4,20,20,15,15,15,15,7,9,7,8,6
26,0,40,0,-0.38,0,0,23,"43,664.00",Social work with children,9,4,9,7,7,4,6,5,7,5,3,9,9,6,4,5,1,20,20,20,15,15,10,7,8,8,8,8
26,0,41,0,-0.05,0,1,23,"43,664.00",Social work with children,9,4,9,7,7,4,6,5,7,5,3,9,9,6,4,5,1,20,20,20,15,15,10,7,8,8,8,8
26,0,42,0,0.04,0,1,23,"43,664.00",Social work with children,9,4,9,7,7,4,6,5,7,5,3,9,9,6,4,5,1,20,20,20,15,15,10,7,8,8,8,8
26,0,43,0,-0.02,1,1,23,"43,664.00",Social work with children,9,4,9,7,7,4,6,5,7,5,3,9,9,6,4,5,1,20,20,20,15,15,10,7,8,8,8,8
26,0,44,0,0.46,1,1,23,"43,664.00",Social work with children,9,4,9,7,7,4,6,5,7,5,3,9,9,6,4,5,1,20,20,20,15,15,10,7,8,8,8,8
26,0,45,0,-0.06,1,1,23,"43,664.00",Social work with children,9,4,9,7,7,4,6,5,7,5,3,9,9,6,4,5,1,20,20,20,15,15,10,7,8,8,8,8
26,0,46,0,0.22,1,1,23,"43,664.00",Social work with children,9,4,9,7,7,4,6,5,7,5,3,9,9,6,4,5,1,20,20,20,15,15,10,7,8,8,8,8
26,0,47,0,-0.05,1,1,23,"43,664.00",Social work with children,9,4,9,7,7,4,6,5,7,5,3,9,9,6,4,5,1,20,20,20,15,15,10,7,8,8,8,8
26,0,48,0,0.29,1,1,23,"43,664.00",Social work with children,9,4,9,7,7,4,6,5,7,5,3,9,9,6,4,5,1,20,20,20,15,15,10,7,8,8,8,8
26,0,49,0,0.02,0,1,23,"43,664.00",Social work with children,9,4,9,7,7,4,6,5,7,5,3,9,9,6,4,5,1,20,20,20,15,15,10,7,8,8,8,8
26,0,50,0,0.21,0,1,23,"43,664.00",Social work with children,9,4,9,7,7,4,6,5,7,5,3,9,9,6,4,5,1,20,20,20,15,15,10,7,8,8,8,8
26,0,51,0,0.05,1,1,23,"43,664.00",Social work with children,9,4,9,7,7,4,6,5,7,5,3,9,9,6,4,5,1,20,20,20,15,15,10,7,8,8,8,8
26,0,52,0,0.06,1,1,23,"43,664.00",Social work with children,9,4,9,7,7,4,6,5,7,5,3,9,9,6,4,5,1,20,20,20,15,15,10,7,8,8,8,8
26,0,53,0,0.08,1,1,23,"43,664.00",Social work with children,9,4,9,7,7,4,6,5,7,5,3,9,9,6,4,5,1,20,20,20,15,15,10,7,8,8,8,8
26,0,54,0,0.16,1,1,23,"43,664.00",Social work with children,9,4,9,7,7,4,6,5,7,5,3,9,9,6,4,5,1,20,20,20,15,15,10,7,8,8,8,8
26,0,55,0,0.03,0,1,23,"43,664.00",Social work with children,9,4,9,7,7,4,6,5,7,5,3,9,9,6,4,5,1,20,20,20,15,15,10,7,8,8,8,8
27,0,40,0,-0.13,0,0,22,"48,441.00",Speech Language Pathologist,7,6,8,8,7,6,8,7,8,8,5,5,5,5,7,7,8,17,10,18,20,25,10,6,6,7,7,7
27,0,41,0,-0.04,0,1,22,"48,441.00",Speech Language Pathologist,7,6,8,8,7,6,8,7,8,8,5,5,5,5,7,7,8,17,10,18,20,25,10,6,6,7,7,7
27,0,42,0,-0.07,0,1,22,"48,441.00",Speech Language Pathologist,7,6,8,8,7,6,8,7,8,8,5,5,5,5,7,7,8,17,10,18,20,25,10,6,6,7,7,7
27,0,43,0,-0.16,0,1,22,"48,441.00",Speech Language Pathologist,7,6,8,8,7,6,8,7,8,8,5,5,5,5,7,7,8,17,10,18,20,25,10,6,6,7,7,7
27,0,44,0,0.44,0,1,22,"48,441.00",Speech Language Pathologist,7,6,8,8,7,6,8,7,8,8,5,5,5,5,7,7,8,17,10,18,20,25,10,6,6,7,7,7
27,0,45,0,-0.27,0,1,22,"48,441.00",Speech Language Pathologist,7,6,8,8,7,6,8,7,8,8,5,5,5,5,7,7,8,17,10,18,20,25,10,6,6,7,7,7
27,0,46,1,0.29,0,1,22,"48,441.00",Speech Language Pathologist,7,6,8,8,7,6,8,7,8,8,5,5,5,5,7,7,8,17,10,18,20,25,10,6,6,7,7,7
27,0,47,0,-0.28,0,1,22,"48,441.00",Speech Language Pathologist,7,6,8,8,7,6,8,7,8,8,5,5,5,5,7,7,8,17,10,18,20,25,10,6,6,7,7,7
27,0,48,0,-0.35,0,1,22,"48,441.00",Speech Language Pathologist,7,6,8,8,7,6,8,7,8,8,5,5,5,5,7,7,8,17,10,18,20,25,10,6,6,7,7,7
27,0,49,0,0.13,0,1,22,"48,441.00",Speech Language Pathologist,7,6,8,8,7,6,8,7,8,8,5,5,5,5,7,7,8,17,10,18,20,25,10,6,6,7,7,7
27,0,50,1,-0.23,0,1,22,"48,441.00",Speech Language Pathologist,7,6,8,8,7,6,8,7,8,8,5,5,5,5,7,7,8,17,10,18,20,25,10,6,6,7,7,7
27,0,51,0,0.2,0,1,22,"48,441.00",Speech Language Pathologist,7,6,8,8,7,6,8,7,8,8,5,5,5,5,7,7,8,17,10,18,20,25,10,6,6,7,7,7
27,0,52,0,-0.31,0,1,22,"48,441.00",Speech Language Pathologist,7,6,8,8,7,6,8,7,8,8,5,5,5,5,7,7,8,17,10,18,20,25,10,6,6,7,7,7
27,0,53,0,-0.07,0,1,22,"48,441.00",Speech Language Pathologist,7,6,8,8,7,6,8,7,8,8,5,5,5,5,7,7,8,17,10,18,20,25,10,6,6,7,7,7
27,0,54,0,-0.06,0,1,22,"48,441.00",Speech Language Pathologist,7,6,8,8,7,6,8,7,8,8,5,5,5,5,7,7,8,17,10,18,20,25,10,6,6,7,7,7
27,0,55,0,-0.16,0,1,22,"48,441.00",Speech Language Pathologist,7,6,8,8,7,6,8,7,8,8,5,5,5,5,7,7,8,17,10,18,20,25,10,6,6,7,7,7
28,0,40,0,,0,0,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,0,41,0,,0,1,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,0,42,0,,0,1,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,0,43,0,,1,0,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,0,44,0,,1,1,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,0,45,0,,1,1,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,0,46,1,,1,1,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,0,47,0,,1,1,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
