Time (mins),Temperature,Tem.,TEM/1000,YFP,Mean11,Mean20,Mean23,,BLUE,Mean11,Mean20,Mean23,,RED,Mean11,Mean20,Mean23,,Timepoint,Cl-,,,,YFP/RED,Mean11,Mean20,Mean23
39.1,,2968.75,2.96875,,922.5059357,2518.900955,1465.214554,,,3228.271393,8510.037994,4586.242096,,,640.4863586,1784.330414,936.6128845,,,,,,,,1.440320974,1.411678541,1.564375825
39.2,,2968.75,2.96875,,918.9478607,2507.127182,1464.593369,,,3220.439728,8481.955597,4567.824738,,,643.177475,1792.876083,936.458725,,,,,,,,1.428762506,1.398382858,1.563970018
39.3,,2968.75,2.96875,,918.1685333,2504.307693,1462.248367,,,3208.160492,8482.981537,4562.404877,,,641.3459473,1784.48938,932.2856445,,,,,,,,1.43162756,1.40337495,1.568455308
39.4,,2968.75,2.96875,,914.1127777,2489.685654,1460.263168,,,3237.828033,8533.825348,4614.183746,,,648.2775269,1807.804138,930.5824585,,,,,,,,1.410063962,1.377187717,1.569192665
39.5,,2968.75,2.96875,,911.5093384,2485.340393,1457.528137,,,3247.592804,8534.813263,4639.588165,,,643.6650085,1796.195343,928.8492737,,,,,,,,1.416123801,1.383669322,1.569176161
39.6,,2962.239583,2.962239583,,911.7399902,2501.142334,1447.449707,,,3257.029449,8558.585358,4658.304108,,,651.2165833,1822.984406,944.6369934,,,,,,,,1.400056469,1.37200424,1.532281413
39.7,,2949.21875,2.94921875,,908.0179749,2484.138947,1440.43338,,,3277.009705,8633.64447,4632.498474,,,648.8698883,1811.988113,940.702713,,,,,,,,1.399383746,1.370946602,1.531231238
39.8,,2936.197917,2.936197917,,910.1877441,2491.609009,1448.750488,,,3338.886139,8806.798737,4732.531158,,,652.0411224,1821.320419,947.9152679,,,,,,,,1.395905431,1.368023431,1.528354419
39.9,,2929.6875,2.9296875,,907.9561157,2492.979431,1452.170349,,,3267.638794,8612.778198,4634.408081,,,652.8171692,1819.779449,946.4803772,,,,,,,,1.390827568,1.369934929,1.534284687
40,,2929.6875,2.9296875,,908.5775299,2482.586807,1443.804581,,,3292.244385,8680.711914,4665.781738,,,647.5356293,1813.031418,941.5430145,,,,,,,,1.403131332,1.369301592,1.533445162
40.1,,2929.6875,2.9296875,,901.8265228,2471.634506,1443.083359,,,3285.055603,8653.048523,4665.133972,,,650.4882813,1815.662231,950.1721191,,,,,,,,1.386383965,1.361285411,1.518759949
40.2,,2929.6875,2.9296875,,908.1233215,2483.99173,1449.431915,,,3290.420929,8676.407501,4681.882111,,,653.264389,1819.332687,951.4681854,,,,,,,,1.390131372,1.365331227,1.523363511
40.3,,2929.6875,2.9296875,,908.8060455,2485.249161,1454.549088,,,3305.860474,8705.377563,4694.900513,,,653.350296,1819.235428,953.4942169,,,,,,,,1.390993547,1.366095406,1.52549335
40.4,,2929.6875,2.9296875,,905.3309631,2472.450348,1452.551666,,,3328.945129,8768.496155,4736.824768,,,656.4378357,1835.094025,947.0676575,,,,,,,,1.379157193,1.34731535,1.5337359
40.5,,2929.6875,2.9296875,,906.428833,2470.761841,1453.210083,,,3346.601715,8794.122955,4776.315826,,,655.1270599,1837.523972,954.0330048,,,,,,,,1.383592418,1.344614753,1.523228312
40.6,,2929.6875,2.9296875,,903.0346069,2467.938538,1453.164734,,,3354.709534,8792.364807,4786.334534,,,659.326416,1845.370911,964.3742065,,,,,,,,1.369632074,1.337367205,1.506847367
40.7,,2929.6875,2.9296875,,901.4877167,2455.732101,1444.064743,,,3369.584015,8858.490509,4826.233185,,,657.430603,1838.213928,957.6001587,,,,,,,,1.371228708,1.335933791,1.508003868
40.8,,2923.177083,2.923177083,,902.7149506,2458.852158,1452.763657,,,3379.143524,8878.388397,4834.563202,,,659.4653473,1842.617142,957.8219757,,,,,,,,1.36885881,1.334434648,1.51673661
40.9,,2929.6875,2.9296875,,896.4375,2447.037598,1442.805176,,,3397.727448,8905.924957,4851.929352,,,658.9711761,1842.824326,964.8052826,,,,,,,,1.360359197,1.327873506,1.495436646
41,,2929.6875,2.9296875,,894.052124,2455.397217,1435.869751,,,3408.404633,8934.343109,4870.210785,,,657.5372162,1836.125412,959.8561249,,,,,,,,1.359698131,1.337270973,1.495921851
41.1,,2910.15625,2.91015625,,895.0490417,2459.285004,1455.441498,,,3436.552948,9018.391327,4916.21994,,,661.1734009,1849.695801,967.1569824,,,,,,,,1.353728145,1.329561868,1.504865833
41.2,,2890.625,2.890625,,895.8237152,2451.727646,1425.977402,,,3466.725739,9096.807281,4986.374176,,,665.5997314,1861.642883,976.9127808,,,,,,,,1.345889538,1.316969902,1.459677291
41.3,,2890.625,2.890625,,894.1806335,2456.299042,1440.701874,,,3456.103577,9075.822571,4970.097473,,,664.2820282,1857.076096,975.9259491,,,,,,,,1.346085842,1.322670109,1.476240974
41.4,,2890.625,2.890625,,890.9828033,2445.450821,1449.343887,,,3452.289398,9104.859222,4999.809418,,,665.9633789,1867.284973,975.578064,,,,,,,,1.337885583,1.309629144,1.485625744
41.5,,2890.625,2.890625,,890.2515411,2454.189896,1429.818802,,,3468.495819,9124.107391,5006.377899,,,677.1156769,1888.825882,986.4939728,,,,,,,,1.31477024,1.299320344,1.449394362
41.6,,2884.114583,2.884114583,,887.1920471,2444.626129,1425.635284,,,3487.926697,9162.041687,5034.364441,,,672.7613373,1879.796982,981.1545258,,,,,,,,1.318732213,1.300473483,1.4530181
41.7,,2890.625,2.890625,,887.6161499,2446.352844,1428.306091,,,3479.773254,9138.46759,5026.686829,,,674.6824341,1877.94574,982.4491577,,,,,,,,1.315605839,1.302674935,1.45382189
41.8,,2884.114583,2.884114583,,893.0622101,2453.472855,1429.808792,,,3493.287872,9185.785431,5039.16629,,,678.6171722,1893.631271,987.8507538,,,,,,,,1.316002964,1.295644454,1.447393533
41.9,,2890.625,2.890625,,885.6402893,2431.374298,1421.643097,,,3500.497101,9201.928741,5042.490753,,,682.6611023,1904.30191,993.0718079,,,,,,,,1.297335217,1.276779845,1.431561228
42,,2884.114583,2.884114583,,879.0476227,2426.115921,1413.857254,,,3525.022125,9241.087311,5072.696686,,,683.7587891,1905.012024,998.4347534,,,,,,,,1.285610711,1.273543626,1.416073759
42.1,,2864.583333,2.864583333,,886.8462372,2437.23967,1420.967941,,,3522.4328,9250.947449,5076.112976,,,687.9423676,1918.461838,997.4436493,,,,,,,,1.289128681,1.270413423,1.424609743
42.2,,2851.5625,2.8515625,,882.9378052,2427.519897,1411.016846,,,3539.925201,9294.081207,5095.567047,,,692.4205322,1928.443115,1004.055908,,,,,,,,1.27514677,1.258797772,1.405317009
42.3,,2851.5625,2.8515625,,877.0414734,2406.222931,1417.248566,,,3553.892822,9357.292725,5101.376709,,,691.9402466,1942.40509,1011.146912,,,,,,,,1.267510421,1.23878533,1.401624778
42.4,,2851.5625,2.8515625,,885.1786041,2426.39357,1424.683243,,,3553.619202,9359.139954,5092.019348,,,690.1746368,1940.293839,1008.916763,,,,,,,,1.282542935,1.250528926,1.412091953
42.5,,2851.5625,2.8515625,,877.7254639,2416.877625,1416.185974,,,3566.739502,9409.142822,5099.864502,,,691.1017151,1943.164703,1009.023468,,,,,,,,1.270038034,1.243784235,1.403521344
42.6,,2851.5625,2.8515625,,884.4725494,2433.55336,1426.66835,,,3568.385284,9408.931427,5103.192657,,,697.4499969,1952.033737,1009.893967,,,,,,,,1.268151915,1.246675871,1.41269123
42.7,,2851.5625,2.8515625,,882.0917358,2422.208069,1418.089294,,,3584.243652,9430.823242,5103.765625,,,699.0661316,1944.724335,1022.460907,,,,,,,,1.261814435,1.245527721,1.386937422
42.8,,2825.520833,2.825520833,,887.4790344,2432.757843,1424.599762,,,3580.243011,9439.374115,5106.288666,,,690.6284485,1925.447174,1011.311432,,,,,,,,1.285031099,1.263476805,1.408665735
42.9,,2851.5625,2.8515625,,880.1006012,2435.268204,1428.226334,,,3582.378479,9399.930725,5156.999084,,,697.5878448,1941.668228,1018.146744,,,,,,,,1.261634083,1.254214375,1.402770615
43,,2851.5625,2.8515625,,881.7584229,2429.48053,1440.902039,,,3579.074554,9428.110443,5131.058197,,,695.9074249,1955.329666,1016.813919,,,,,,,,1.267062818,1.24249152,1.417075447
43.1,,2851.5625,2.8515625,,882.4425812,2429.403275,1435.384109,,,3593.789337,9447.665802,5150.624786,,,695.2217865,1948.675156,1014.576645,,,,,,,,1.269296501,1.246694847,1.414761632
43.2,,2851.5625,2.8515625,,892.7941589,2438.982758,1442.05014,,,3589.386627,9447.684967,5154.949127,,,694.6727448,1943.763443,1014.142838,,,,,,,,1.285201076,1.254773448,1.421939876
43.3,,2851.5625,2.8515625,,887.6023254,2453.5961,1451.580353,,,3584.694,9430.726471,5152.867584,,,695.740097,1947.233627,1013.082016,,,,,,,,1.275767099,1.260041972,1.43283597
43.4,,2851.5625,2.8515625,,891.2501984,2447.693436,1445.864578,,,3586.033417,9448.345673,5154.694794,,,692.4996338,1942.852173,1009.819336,,,,,,,,1.287004577,1.259845432,1.431805202
43.5,,2851.5625,2.8515625,,898.332901,2472.518936,1464.237076,,,3606.412048,9521.566589,5152.494324,,,691.9431763,1931.297302,1012.421204,,,,,,,,1.29827554,1.280237348,1.446272629
43.6,,2864.583333,2.864583333,,895.0942993,2471.424744,1455.898499,,,3589.57724,9467.127777,5243.104828,,,693.2037811,1938.958176,1016.769455,,,,,,,,1.291242667,1.274614778,1.431886542
43.7,,2877.604167,2.877604167,,897.2481232,2464.316727,1469.558792,,,3590.339691,9481.952972,5221.789398,,,692.0033569,1937.253113,1013.578308,,,,,,,,1.296595044,1.272067501,1.449871984
43.8,,2877.604167,2.877604167,,902.0257568,2475.893677,1475.315186,,,3603.644196,9512.969879,5229.373688,,,696.3123779,1953.484375,1021.322998,,,,,,,,1.295432604,1.267424356,1.44451382
43.9,,2877.604167,2.877604167,,894.8913727,2469.472061,1451.191055,,,3604.002411,9511.574677,5254.287567,,,697.0178986,1952.774857,1020.486038,,,,,,,,1.283885786,1.264596404,1.422058706
44,,2890.625,2.890625,,905.8846436,2497.863281,1470.037354,,,3601.974579,9500.144257,5252.046112,,,692.3031769,1933.570999,1012.478226,,,,,,,,1.308508575,1.291839442,1.451919968
44.1,,2877.604167,2.877604167,,900.2442474,2482.808334,1466.967392,,,3592.325928,9518.724121,5183.989746,,,690.7482605,1938.42514,1018.199554,,,,,,,,1.303288476,1.280837873,1.440746449
44.2,,2890.625,2.890625,,907.5971527,2492.756454,1470.927353,,,3599.7276,9553.409729,5199.017151,,,689.2487488,1929.515961,1012.975067,,,,,,,,1.316791876,1.291907662,1.452086434
44.3,,2890.625,2.890625,,905.6077881,2494.220459,1470.91272,,,3588.929749,9488.327454,5239.066711,,,688.9462128,1940.785934,1016.621994,,,,,,,,1.31448257,1.285160004,1.446862972
44.4,,2890.625,2.890625,,901.8125,2483.045776,1486.619385,,,3592.656555,9500.492981,5239.026672,,,694.1264954,1946.007111,1014.188141,,,,,,,,1.299204837,1.275969529,1.465822094
44.5,,2890.625,2.890625,,899.6728363,2481.291245,1480.295151,,,3629.237305,9609.261475,5268.21167,,,690.3176422,1943.614273,1006.489883,,,,,,,,1.303273712,1.276637694,1.470750154
44.6,,2890.625,2.890625,,906.324585,2499.314941,1485.225952,,,3601.436951,9537.79364,5213.386902,,,682.2192535,1919.453812,1010.431595,,,,,,,,1.328494586,1.302096944,1.469892628
44.7,,2890.625,2.890625,,909.1251984,2502.990067,1487.638748,,,3597.990173,9540.342712,5219.904724,,,687.3803101,1924.075989,1010.527771,,,,,,,,1.322594181,1.30087901,1.472140391
44.8,,2890.625,2.890625,,910.1822357,2497.125473,1484.697861,,,3597.909546,9520.015259,5208.663208,,,687.3627625,1924.504425,1011.954742,,,,,,,,1.324165761,1.297542079,1.46715836
44.9,,2890.625,2.890625,,909.891098,2495.254501,1487.614975,,,3600.744812,9535.72113,5224.998962,,,682.2048492,1919.616653,1009.765823,,,,,,,,1.333750558,1.299871251,1.473227694
45,,2910.15625,2.91015625,,908.7125549,2506.643707,1497.258575,,,3591.967407,9514.664185,5221.486938,,,688.1609344,1921.099533,1010.830978,,,,,,,,1.320494247,1.304796375,1.481215562
45.1,,2897.135417,2.897135417,,905.7682037,2492.646988,1489.698502,,,3593.640228,9527.362396,5226.229095,,,680.4410553,1910.767838,1007.381973,,,,,,,,1.331148667,1.304526347,1.478782171
45.2,,2890.625,2.890625,,907.901413,2501.139694,1488.56633,,,3590.85379,9474.577423,5266.827423,,,681.6127167,1912.268234,1006.493454,,,,,,,,1.331990133,1.307943964,1.478962753
45.3,,2890.625,2.890625,,914.1566772,2504.641663,1517.646301,,,3583.648376,9474.76239,5276.776062,,,677.5328064,1905.603851,999.4029236,,,,,,,,1.349243415,1.314355899,1.518552993
45.4,,2890.625,2.890625,,908.7046967,2494.327255,1499.963364,,,3584.7948,9494.310913,5264.800659,,,681.9874573,1922.188934,1006.395844,,,,,,,,1.332436084,1.297649368,1.490430801
45.5,,2890.625,2.890625,,906.6839752,2492.220718,1504.514664,,,3585.625336,9503.659271,5263.351166,,,679.2928772,1913.7164,1002.457855,,,,,,,,1.334746772,1.302293651,1.500825851
45.6,,2890.625,2.890625,,910.9046478,2499.769516,1505.103622,,,3591.915466,9504.43158,5276.913513,,,683.6747284,1924.5504,1005.001816,,,,,,,,1.332365539,1.298884932,1.497612839
45.7,,2897.135417,2.897135417,,908.0559387,2501.340607,1502.12735,,,3594.528839,9505.674591,5264.85379,,,682.0560761,1923.586227,1003.3853,,,,,,,,1.331350853,1.300352732,1.497059355
45.8,,2916.666667,2.916666667,,911.9577637,2501.074585,1508.294067,,,3595.777161,9541.126282,5285.273254,,,682.9799652,1930.147629,1005.496872,,,,,,,,1.335262834,1.29579445,1.500048493
45.9,,2929.6875,2.9296875,,909.6966248,2504.577362,1507.369354,,,3582.212341,9506.565125,5259.277039,,,679.3332825,1927.604095,1006.764374,,,,,,,,1.339102099,1.299321457,1.497241453
46,,2929.6875,2.9296875,,912.4279785,2512.190063,1503.944702,,,3594.416016,9558.932861,5281.474854,,,680.3444366,1920.388504,1000.795731,,,,,,,,1.341126537,1.308167622,1.502748919
46.1,,2929.6875,2.9296875,,909.7525024,2502.920837,1500.827087,,,3595.331329,9545.245392,5269.723419,,,676.6421051,1915.346512,998.2284698,,,,,,,,1.344510629,1.306771815,1.503490566
46.2,,2929.6875,2.9296875,,908.4818115,2502.480347,1504.879639,,,3598.062195,9560.936951,5286.753357,,,677.5974121,1915.558289,999.1879272,,,,,,,,1.340739789,1.306397389,1.506102704
46.3,,2929.6875,2.9296875,,906.356842,2510.394196,1506.113068,,,3585.013062,9533.107544,5264.015747,,,676.5646515,1919.647049,1009.139481,,,,,,,,1.339645576,1.307737376,1.492472643
46.4,,2929.6875,2.9296875,,904.4693756,2505.614761,1496.372086,,,3585.796967,9524.86972,5327.797455,,,680.1607056,1915.921631,1012.906494,,,,,,,,1.329787752,1.307785622,1.477305254
46.5,,2929.6875,2.9296875,,905.5562286,2507.624588,1491.641312,,,3576.838776,9506.649811,5315.665436,,,676.8341827,1916.943497,1009.984756,,,,,,,,1.337929218,1.308136934,1.476894876
46.6,,2929.6875,2.9296875,,906.0197144,2500.488831,1498.913513,,,3595.678375,9495.087311,5288.430084,,,681.8520355,1929.412338,1014.575424,,,,,,,,1.328762939,1.295984679,1.477380072
46.7,,2929.6875,2.9296875,,906.8197174,2480.211685,1499.010513,,,3591.475464,9515.427124,5283.672241,,,680.9072876,1927.362183,1013.71582,,,,,,,,1.331781483,1.28684256,1.478728538
46.8,,2929.6875,2.9296875,,896.3557892,2488.309647,1508.148758,,,3586.394623,9499.026215,5281.574554,,,674.1396027,1911.454422,1007.997025,,,,,,,,1.329629331,1.301788637,1.49618374
46.9,,2929.6875,2.9296875,,903.0364532,2488.022537,1500.673782,,,3588.041718,9503.192596,5279.86496,,,672.8766022,1913.228592,1005.959061,,,,,,,,1.342053581,1.3004314,1.49178415
47,,2929.6875,2.9296875,,900.9593048,2489.847977,1493.005203,,,3577.963593,9521.037811,5276.464569,,,674.468277,1922.216019,1004.880692,,,,,,,,1.335806791,1.295300816,1.485753698
47.1,,2929.6875,2.9296875,,895.5548248,2475.290054,1489.964859,,,3582.979492,9517.824707,5266.873047,,,672.6577301,1916.807632,1005.574478,,,,,,,,1.331367774,1.291360704,1.481705126
47.2,,2929.6875,2.9296875,,905.2308655,2496.473297,1502.569489,,,3567.302246,9488.647949,5260.359375,,,676.0895233,1922.230453,1009.601425,,,,,,,,1.338921599,1.298737772,1.488279881
47.3,,2929.6875,2.9296875,,897.3995667,2481.578033,1498.54776,,,3585.417389,9541.883698,5281.859283,,,675.0933685,1923.031662,1007.846115,,,,,,,,1.329296966,1.290450949,1.486881516
47.4,,2936.197917,2.936197917,,900.2465515,2483.399139,1497.393768,,,3569.374207,9522.776062,5273.433777,,,674.598526,1927.09108,1010.850601,,,,,,,,1.334492319,1.288677617,1.48132055
47.5,,2942.708333,2.942708333,,903.1824799,2496.50914,1499.054672,,,3566.345276,9516.987854,5267.231995,,,673.1701813,1918.095535,1003.314651,,,,,,,,1.341685216,1.301556202,1.494102244
47.6,,2968.75,2.96875,,899.4829559,2482.461349,1497.26091,,,3564.827637,9506.708496,5266.303223,,,672.9820099,1924.498184,1007.635147,,,,,,,,1.336563151,1.289926574,1.485915725
47.7,,2955.729167,2.955729167,,896.6872406,2486.355209,1494.798813,,,3580.465302,9542.225555,5290.362762,,,671.7939301,1919.461777,1003.171982,,,,,,,,1.334765321,1.295339787,1.490072331
47.8,,2936.197917,2.936197917,,900.7653198,2485.895447,1498.526428,,,3564.532898,9533.561462,5281.169861,,,676.9064026,1931.955841,1008.36319,,,,,,,,1.330708819,1.286724776,1.486097909
47.9,,2942.708333,2.942708333,,899.4878082,2485.573013,1502.143448,,,3574.223694,9534.250305,5300.484192,,,672.2136688,1923.087326,1013.830734,,,,,,,,1.338098063,1.292490975,1.481651125
48,,2942.708333,2.942708333,,894.2309723,2473.396988,1496.830215,,,3575.253174,9529.166748,5314.669678,,,671.9938049,1913.494049,1001.225128,,,,,,,,1.330713119,1.29260762,1.49499865
48.1,,2942.708333,2.942708333,,899.0219574,2484.796127,1506.034164,,,3557.834229,9501.450684,5291.256836,,,671.1303711,1912.4505,1010.527283,,,,,,,,1.339563811,1.299273433,1.490344883
48.2,,2955.729167,2.955729167,,896.1593628,2480.099426,1500.656433,,,3561.1745,9520.024841,5300.078064,,,667.1184235,1909.432999,1004.759171,,,,,,,,1.343328757,1.298866956,1.493548382
48.3,,2949.21875,2.94921875,,897.4648285,2482.71373,1503.066269,,,3563.410156,9514.619629,5302.478027,,,672.04216,1924.989426,1015.927658,,,,,,,,1.335429355,1.289728503,1.479501278
48.4,,2968.75,2.96875,,894.0195465,2479.885025,1499.525894,,,3557.917633,9501.314117,5301.491852,,,668.9149628,1914.267502,1008.255905,,,,,,,,1.336521974,1.295474652,1.487247321
48.5,,2968.75,2.96875,,894.4271393,2476.351212,1501.746475,,,3549.423767,9487.113708,5285.432556,,,668.2337799,1918.706985,1011.156937,,,,,,,,1.338494351,1.290635428,1.485176456
48.6,,2968.75,2.96875,,893.365097,2471.933945,1499.690659,,,3567.866516,9529.446106,5319.632629,,,671.8579254,1912.268631,1007.007645,,,,,,,,1.329693471,1.292670865,1.489254492
48.7,,2962.239583,2.962239583,,892.8531799,2479.805817,1503.560089,,,3553.292694,9515.064178,5317.336151,,,672.9480896,1915.232513,1006.599945,,,,,,,,1.326778683,1.294780555,1.49370174
48.8,,2962.239583,2.962239583,,894.139267,2480.927109,1500.596786,,,3556.484497,9532.046265,5313.74646,,,670.778717,1915.713715,1007.342499,,,,,,,,1.332986936,1.295040637,1.489658967
48.9,,2968.75,2.96875,,891.9745789,2482.840912,1503.014008,,,3551.729065,9509.532532,5297.574036,,,675.3649445,1928.272964,1011.212051,,,,,,,,1.320729757,1.287598259,1.486348986
49,,2968.75,2.96875,,893.0305481,2477.770416,1506.988556,,,3547.437134,9519.129517,5306.029907,,,674.0696259,1918.436752,1006.384872,,,,,,,,1.324834281,1.291557,1.497427671
49.1,,2968.75,2.96875,,892.7147675,2482.435226,1503.322189,,,3546.172943,9512.094818,5296.577728,,,674.2695923,1926.464844,1010.394043,,,,,,,,1.323973048,1.288596174,1.487857336
49.2,,2968.75,2.96875,,888.9006653,2471.478302,1499.75589,,,3544.436554,9526.207062,5305.251984,,,670.7137451,1923.743225,1007.224792,,,,,,,,1.325305574,1.28472359,1.488998187
49.3,,2968.75,2.96875,,891.108139,2481.295273,1508.159653,,,3541.386688,9523.603485,5310.660126,,,670.8983765,1926.741699,1006.91272,,,,,,,,1.328231175,1.287819366,1.497805741
49.4,,2968.75,2.96875,,893.4649963,2483.386627,1507.530182,,,3528.996216,9509.874146,5304.784302,,,676.9167633,1941.77034,1019.036575,,,,,,,,1.319903783,1.278929117,1.47936808
49.5,,2962.239583,2.962239583,,889.455368,2480.183273,1497.502365,,,3549.966797,9552.854736,5323.864502,,,672.3220825,1933.841736,1013.91803,,,,,,,,1.322960217,1.282516158,1.476946184
49.6,,2968.75,2.96875,,891.0738678,2484.386856,1507.650528,,,3543.010284,9527.246124,5305.536652,,,672.8392181,1936.781235,1016.50914,,,,,,,,1.324348884,1.282740049,1.483164753
49.7,,2968.75,2.96875,,890.3588409,2486.729202,1510.628006,,,3532.405426,9497.336578,5302.577789,,,669.5585938,1933.705261,1013.31366,,,,,,,,1.329769865,1.285991848,1.490780265
49.8,,2968.75,2.96875,,885.7117615,2466.096527,1500.700531,,,3537.844635,9526.778473,5319.031403,,,669.3787689,1918.097885,1008.561264,,,,,,,,1.323184724,1.285698997,1.487961698
49.9,,2968.75,2.96875,,880.8287354,2461.756165,1497.86908,,,3523.778778,9509.95163,5303.382294,,,666.7898102,1912.102676,1007.748917,,,,,,,,1.320999094,1.287460237,1.486351466
50,,2968.75,2.96875,,890.7816925,2484.322464,1512.261429,,,3513.892944,9491.48938,5304.216431,,,669.1608734,1925.582077,1012.784592,,,,,,,,1.331192136,1.290167006,1.493171837
50.1,,2968.75,2.96875,,887.1708069,2476.173248,1504.979767,,,3524.73407,9508.028259,5318.680603,,,669.0908051,1923.935959,1013.481003,,,,,,,,1.325934836,1.287035172,1.484961003
50.2,,2968.75,2.96875,,883.0401306,2464.980804,1503.953339,,,3526.264221,9504.96051,5317.817444,,,667.8861389,1920.167633,1013.291168,,,,,,,,1.322141723,1.283732088,1.484226238
